pathway	DMG2400338	DMG2400339	DMG2400340	DMG2400341	DMG2400342	DMG2400343	DMG2400344	DMG2400345	DMG2400346	DMG2400347	DMG2400348	DMG2400349	DMG2400350	DMG2400351	DMG2400352	DMG2400353	DMG2400354	DMG2400355	DMG2400356	DMG2400357	DMG2400358	DMG2400359	DMG2400360	DMG2400361	DMG2400362	DMG2400363	DMG2400364	DMG2400365	DMG2400366	DMG2400367	DMG2400368
PWY-841	480.3302242663346	1764.6268433239782	495.1176646671191	353.9490729378247	521.7397824872705	2122.528283595121	2203.7649382931263	880.1442681783144	1833.6887044604412	1404.9831668377751	1580.0854980076363	1011.5062660146187	1830.1395019397607	1707.1591852998388	214.84811835753595	287.79429296665074	41.93099736518865	395.4100157981595	148.50996514211027	206.89272683457264	160.88274008274362	2533.708510570554	118.69145600306031	98.4455720413542	0.0	256.39369787012294	0.0	315.13236419259994	3287.3363630108706	152.48922371661226	371.1867737426672
PWY-922	151.9560110366575	2368.611575738742	132.48060708263068	50.9044997152079	155.73418495617312	4774.1171966983275	2562.658987941875	733.984145080762	1048.7130060821814	5159.38147729923	910.7042820347715	506.0458139406633	985.7738704142495	1010.9055319039197	167.0922302962549	128.84139784946237	11.139954853273137	178.99424698729544	49.55834970530451	51.01555136663526	52.18796271893044	368.93998950495325	36.6659217877095	0.0	0.0	81.4616628958647	0.0	113.54430379746834	12057.736364674376	44.830124575311444	46.70103092783507
PWY0-1061	0.0	0.0	0.0	0.0	0.0	0.0	97.08633052585053	0.0	35.70134896388513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.44732919258504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1261	0.0	0.0	0.0	0.0	0.0	0.0	134.3863955696853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1971.4196209995575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1296	501.90091496623336	1356.1623444617212	1195.3575725397957	1058.7997005060415	1529.5639884831394	1654.3332121574274	1930.34795662977	1168.626280681447	1943.3037939162646	1478.6746898905214	1737.8063426809574	1491.746613849077	1828.4449388209118	1509.2976644078424	268.25624496373894	281.55475485780465	147.96710526315792	476.1620320855615	277.9842295081968	465.0230265736459	377.7625551232166	5223.066724016388	357.7553448971359	95.63492063492063	211.92966534316508	324.1401987201078	395.90306545153277	263.26813901966216	3234.565758362802	661.3674927193803	325.81235521235516
PWY0-1297	456.57519059764985	1860.6575070433507	801.2029978162169	792.7392917024266	1010.7693968102601	2416.0065494033875	2391.785637926122	1200.2366139892697	1804.5323288384673	2289.8678560517446	1655.1853606504646	1396.784480618828	1669.8032249094858	1535.5709688078512	224.7776463148412	248.6337600035898	146.4593368925484	360.9587477584019	235.66766567609037	429.24690287834056	271.415914830427	3845.7766354856285	231.7998527503881	92.45524296675191	124.21561072985567	316.9515690056723	306.0997923391779	268.7122281725369	5062.289253422556	556.337415745892	319.27004991180246
PWY0-1298	432.92668536134056	1446.451318022508	815.934857668552	801.9262756513687	1212.4723674260974	1919.8116815564206	2026.1373785772846	1179.9207601803453	1726.509034355943	1683.745489819873	1566.4000557619029	1335.3982733293055	1632.0083743155483	1497.699909524153	250.15481466119692	241.94486060713373	145.35406034346468	417.91827180137625	237.6901486840161	424.58981013521174	299.17653990135875	3879.6558841836286	311.1354736203475	88.68006647147266	0.0	290.73495960750034	303.6898494521305	249.64561631035346	3600.050286353945	555.1081214598772	316.7040664357495
PWY0-1319	646.139838649811	3418.124855497478	1565.0433047883243	1378.4363468838121	2043.1656367458584	6162.664760460391	4149.93472599151	2080.956410892169	2652.475833486379	7004.881454500941	2503.4203338519415	2042.9394732800058	2387.8450051227455	2092.801077768796	440.1826679745781	349.9838207168933	193.2268970806138	617.250573294912	393.0167514279659	627.0334154394511	509.9429422498998	6923.948055431351	480.5109481779393	134.13117197122915	173.32535885167462	410.37242036784363	465.51870992030155	427.25272714283216	16001.988191332293	857.395888792162	382.2836558475993
PWY0-1586	635.3318161797092	3164.778365059062	1317.5485044823124	1231.3628709475051	1719.620911069097	6011.683548916014	4233.756435594026	1990.6193608701499	2685.4718593802068	7097.608155791163	2417.326276419322	1858.6531266809832	2452.861989694808	2103.3998876002656	456.2808510638298	298.733311834892	227.81474358974359	601.2422360248447	352.85239919722676	563.7359924026591	457.2158411819664	5792.195219004606	420.98931402964496	115.2241112828439	164.68847352024923	434.7672933016974	105.31654007130678	365.14555468135325	15537.371621672932	605.7146745470098	341.44800287873335
PWY0-162	475.51155848841057	2176.350914446084	473.4129794983685	342.29917525121596	496.50611592263596	2956.3923803863267	2558.476607715985	885.9501929179056	1897.3497499003638	1685.5569688353473	1629.6016914293436	1026.8927594225343	1872.5235409676761	1792.2976244852425	222.32809160046827	289.7511117023878	37.881796573392954	396.59548331444086	144.02290166645383	204.38816472424088	159.34080114558432	2492.922508849682	116.59613731303229	94.9285729122671	0.0	264.3683796794858	0.0	324.745401789572	4103.302541099768	152.40484075530733	366.98301617796125
PWY0-166	354.4575337869469	2020.8556603062625	360.4527671778495	266.0564015221789	370.76094619920406	2900.085849416066	2333.436017379213	771.8635015142145	1575.6750287712557	1740.3714638228184	1350.1886484008417	835.9287802001784	1579.7667020093022	1556.5250321710357	184.2023360918008	229.4475563394249	33.90726145849781	307.67536743100436	113.33190565805694	157.42910277327354	122.55783677313778	1929.1906178011466	66.84063470211368	70.3622840443219	0.0	200.85988871309453	0.0	256.85631818232844	4201.92083602936	112.04528531439679	332.9006633735762
PWY0-781	187.70442836418684	349.4075559568693	0.0	0.0	56.02576555560063	350.0387333380592	268.0204493994849	88.85672593730789	385.970961995696	276.0526621115697	400.53170177832783	204.18261634266005	238.57073853230597	378.2831350973442	0.0	0.0	0.0	85.5748168694505	0.0	150.36816852393162	64.60537213562897	700.89945092821	0.0	0.0	0.0	95.52845628322123	0.0	0.0	929.8106605663762	0.0	0.0
PWY0-845	48.718093612968374	0.0	0.0	0.0	0.0	0.0	0.0	73.18779929225558	0.0	0.0	50.39477299663688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.7683709713253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-862	0.0	0.0	0.0	0.0	0.0	0.0	96.53400405662711	0.0	35.65758306756192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.26383078466534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY490-3	259.88945535936335	77.43403334961278	511.58339797483296	437.45774404967227	1007.7867476767025	241.1951239737955	276.191185160445	411.5350654582227	598.057977936645	374.31093831000516	456.022871171986	362.49752758320915	524.7092613476177	155.2312224975975	235.3185185185185	50.687869822485204	128.25	235.32228778937812	73.44072433559145	99.24142280524723	214.56804428655764	1812.47946114095	402.1962858993738	44.41121495327103	87.3220338983051	28.404245183146305	234.1354725787631	8.58439099283521	934.5727803547876	259.509400179051	0.0
PWY4FS-7	549.2323551828666	3160.834320365198	1381.4045178552678	1243.2305469442356	1829.600187473269	5835.957063248793	3896.5479361261487	1870.6586611620585	2445.2236121949563	6628.478087686658	2292.542158390595	1878.7896666916386	2194.8823750709576	1949.637764152551	397.5315271498265	314.7510017494778	172.36228643007792	553.382986029331	351.77318494599825	565.5143049526141	457.5613267653322	6196.973411703369	423.1017053850811	106.21683458435353	107.27828699008612	367.1417396634624	413.0159615916632	391.44464841579264	15164.361056902862	775.68202815882	357.72665890986707
PWY4FS-8	549.2323551828666	3160.834320365198	1381.4045178552678	1243.2305469442356	1829.6001874732688	5835.957063248793	3896.5479361261487	1870.6586611620585	2445.2236121949563	6628.478087686658	2292.542158390595	1878.7896666916386	2194.8823750709576	1949.637764152551	397.5315271498265	314.7510017494778	172.36228643007792	553.382986029331	351.77318494599825	565.5143049526141	457.5613267653322	6196.973411703369	423.1017053850811	106.21683458435353	107.27828699008612	367.1417396634624	413.0159615916632	391.44464841579264	15164.361056902862	775.68202815882	357.72665890986707
PYRIDNUCSAL-PWY	177.0196670506608	482.74926458724696	1095.1869433130423	981.8309120326002	1488.7636435495297	446.7577018401742	954.7352536063776	1017.1299333080947	1146.0150439537417	1002.4660603009157	1144.5079625926821	1214.6210518917696	920.530107906493	474.1174177753415	222.0918399698731	152.059738484936	0.0	328.9944728973977	262.4449989091449	438.09284760732055	316.44758148062476	4946.800263325324	333.10870459342556	0.0	116.75920679886688	225.25496544297965	357.5533758312709	219.00355929413132	1968.830559778276	629.8750550238461	43.92171482030977
PYRIDNUCSYN-PWY	354.27632881521725	714.6747408007283	739.6830350750223	556.7382264763457	1081.3179101413987	639.3903122615731	847.8478444533265	803.0205790830427	883.1407444689288	1062.2593455316737	995.858359178866	786.6607032352593	801.490162805182	555.4160851570947	213.57935020306155	102.36516625305617	144.21439082715065	306.32921795783335	215.6991834341189	368.6541576871573	258.4242767182757	3611.341433025472	303.02550706529706	83.45621090259161	161.00000000000003	241.11541417112275	176.95110914287073	223.7426265967265	1695.4932782291435	391.8786762285263	25.407445488623363
PYRIDOXSYN-PWY	37.58739237083363	0.0	0.0	0.0	0.0	0.0	0.0	55.6017175818706	0.0	0.0	38.0270667188502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.05729055802254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHAMCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.06758989594987	0.0	0.0	32.583371007212975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.65393158524623	0.0	0.0	0.0	0.0	0.0	27.673311897106107	0.0	0.0	0.0
RIBOSYN2-PWY	290.75192377059034	787.6690252090368	810.9350368083591	602.0041116934756	1099.312369371081	727.2402044138512	905.7521683943306	872.793976733767	951.2893835073135	963.003840841565	1063.9898314048528	793.1871747199684	871.9497907949789	600.9245746996694	236.80897125043293	114.60303854339087	60.65307057745188	333.0215171407732	177.10440122824974	258.417055296469	310.38581176067197	3342.0457907592804	340.2943686006826	60.5828729281768	161.00000000000003	95.96597145993412	320.03025524424237	158.99160879629628	2713.689819449342	386.72239965678335	25.447013838310273
RUMP-PWY	280.0653579183935	278.15473651777836	245.6499351446703	175.02300840639987	219.75031352985076	376.7270806488955	311.8651996021487	352.04684241609306	385.9166913317303	377.73286124132545	476.52748656929225	472.17350813947684	247.02649536576263	308.7214271617186	0.0	35.141269324137895	29.316864753720473	72.82213269595874	53.46660501307463	116.33199267462432	86.53091465932329	997.646663439641	37.676907521378574	57.30819933666401	87.73338795096117	79.01613891726251	53.356264947898914	67.27076721512724	688.3743922526733	68.86961102315408	0.0
SALVADEHYPOX-PWY	0.0	107.76151434294793	263.54896324045876	208.21943947228365	171.7211879563026	200.80906365172632	399.8303247866274	298.1748741647577	286.8352958437633	308.68692569424684	383.05568426786095	426.23910073429295	250.1205783870712	252.38996142699466	0.0	0.0	0.0	59.44855995242766	72.91475643656581	60.51320227607151	91.07665301056595	1132.6256114760477	0.0	0.0	161.34121943770995	27.748662342319253	59.422689571964405	67.51877802205851	592.6028062790583	93.00528732649573	0.0
SER-GLYSYN-PWY	571.1836674528303	1147.9247605740431	1390.9773460552599	1243.3341367642468	1714.553101838112	1418.0038896791975	2054.2635948670954	1458.7591583677029	2052.8046581285453	1438.6808728204096	1969.9115769498776	1644.8006618159327	1600.130038380631	1174.3559785665384	249.38297978577754	270.96271729185725	177.34016655989748	494.022507228801	341.6975391498882	547.3816743510376	457.14535636484976	5878.570849551995	403.04343484772835	125.14311926605507	173.32535885167468	295.46269278866197	433.15310940781814	328.82039747276957	3515.54430720863	747.5540914372864	56.2974552957359
SO4ASSIM-PWY	0.0	0.0	9.145691906005222	10.214749458964542	0.0	0.0	8.432432432432432	19.267265757556714	0.0	0.0	20.574886535552196	11.466854346206093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.83976236298218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	0.0	0.0	20.379332284789303	22.635119509831338	0.0	0.0	18.785726009251245	42.435573234695624	0.0	0.0	45.45406051874118	25.46101724558772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.36182617083212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA	0.0	283.52685616153116	74.74063072468546	59.338872437819866	0.0	0.0	94.77862882387248	0.0	194.34632754871618	45.36657069684113	0.0	58.903104967948636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1442.946416036107	0.0	0.0	0.0	0.0	0.0	129.30007807538473	400.49512298060245	0.0	0.0
TEICHOICACID-PWY	210.16100512069	1362.7294224411507	134.2120394097556	73.24023150757704	176.1262913323964	1686.4502037261846	1313.8979009177056	387.57053086412094	536.6510503082443	992.851690850947	416.8994107725915	262.20267764053006	279.4076974643616	593.5448930592652	115.24649417789983	31.19882976948007	18.807284048235996	63.13842233196812	21.121785892433735	35.77638432284859	30.005110027498564	450.31169514792435	27.96217671304847	47.98760518394505	0.0	68.91199236991203	33.73565844218516	27.354782928977315	2000.9707029461215	68.02493876642174	0.0
THISYN-PWY	219.93443046038362	502.1924671876907	278.68117836722934	122.93648839939851	170.3632484768583	177.55079700999946	175.71898719746778	349.6410999260981	182.26509099541494	57.420572649310614	269.1302675932319	127.21097967020013	175.69294457631597	162.4198659922823	38.827637243508306	62.940538467035964	27.207277101481566	95.66324979749912	56.76592941295043	54.76895915482258	57.342918277581845	1422.3330496415979	64.59874580570514	69.69001571244337	134.71761362128393	73.65783443758542	76.55073513977933	105.20148962042681	356.603804554612	54.948805387753296	20.950525260840777
THRESYN-PWY	543.7820502961097	1295.4924982638704	1327.4975415167714	1154.610886101032	1643.0067688205454	1544.0422137309245	1861.7405368010916	1381.4562818383974	1743.1903708479465	1386.5095864903717	1735.5527515246217	1513.743202842745	1675.0988241009952	1525.0624852485425	253.9208397832582	277.4198421617324	169.74081690540348	483.77200454587893	351.22514094382916	546.0440724033753	445.20474226854634	5978.1738553954565	387.05349031806577	129.3783602076468	184.06794682422452	345.2533911593618	402.3535547827718	333.79759414907375	2931.9612190260455	756.9911513772037	329.77240809351224
TRNA-CHARGING-PWY	538.2453347511665	2114.7181028856953	1320.6300648036427	1139.4403443449255	1668.343634064438	2993.6342361190527	3003.1040529224542	1732.427549195925	2122.3380966956606	4235.80813937827	2049.4651870031935	1692.6677981219143	1876.6336884084	1511.5011167142393	343.77336028887925	279.4693046427053	159.12449810482957	513.930951971963	332.0930314754175	517.5915886948376	427.02255366926465	5802.306971778886	388.8737187915774	119.71985745313638	174.61838631929302	337.6170256702971	394.78024281980083	350.74854476345786	9060.311561639392	711.9573227859818	176.354283763467
TRPSYN-PWY	268.00270776758504	660.9028644269841	1009.359689174337	849.5405441175308	1451.5600691112977	474.73408266450394	900.6817744707179	880.9681856725032	1072.6994581831198	775.0392275741875	1061.2903362598354	904.051566760094	974.3570510538677	568.3498022228367	228.2192881745121	132.98373644703918	50.14833968426783	355.98052469037606	254.584498639274	410.66290746587237	270.7409422753381	4699.20054337324	365.6684791300176	56.67487684729063	166.67022411953045	268.526969555396	373.26182838813156	235.01968111609372	1868.1648758891633	626.1438865657165	42.798546481229735
UDPNAGSYN-PWY	340.3000756825821	2805.156693835456	817.1265165299188	720.0741667731154	961.1613919356074	5234.004004113684	3307.9675673892502	1350.8011668239815	1888.0110266682632	5842.4167838389185	1706.3426963750846	1371.88424951923	1699.2126477965633	1662.5213363576554	233.29865188595048	245.98431587978595	77.89433969343025	334.2850863669371	195.07520297517033	297.67218087047934	251.1644218727232	4016.3972243045164	70.60242894110846	65.40866477033646	0.0	216.9561465856758	113.32103208717704	290.8501456064083	13393.587753030273	272.4008986985816	323.11762903966917
VALSYN-PWY	648.6828710152337	987.0916365762884	1585.0462901348023	1416.1618760710533	2111.0657265076743	1088.4649153239016	1672.7521236092955	1589.1629229636367	2035.1026388124656	1638.4788259242398	2039.6937254030054	1819.9547290403254	1698.5978391475485	1029.4078600888984	362.1248501402218	235.96600296615284	213.7490161279114	605.6334615715513	391.94398196044864	636.1821102045498	492.5261669205945	7136.828523510556	521.7116827491697	134.99339192791336	212.62650629926435	326.34412795567107	504.00509682480197	332.39192809197164	3443.4017592165774	853.2778684172264	56.742506315221675
